"id","created_at","text","media_url"
"899051291447484416","2017-08-19 23:31:46","@Conscious_Bob They don't realise that me explaining my problem to them is often hard &amp; won't help solve it but doe… https://t.co/um5M2rvjTY",""
"899050618123190274","2017-08-19 23:29:05","@Conscious_Bob So I might say I'm having a really tough time and multiple people will start asking me to explain in… https://t.co/1fqNLwGXEU",""
"899050257731829760","2017-08-19 23:27:39","@Conscious_Bob I know. The ease of communication (from your side) often causes problems for me due to the asymmetry of the situations.",""
"899049812678639617","2017-08-19 23:25:53","Lots of new geology today on The Burren.",""
"899049536408084480","2017-08-19 23:24:47","More rock https://t.co/t9XeE00yNo","http://pbs.twimg.com/media/DHoQpqmXoAUT_hj.jpg"
"899049512873873408","2017-08-19 23:24:42","Rocks https://t.co/Cs0akWNDHa","http://pbs.twimg.com/media/DHoQklnW0AA3BP5.jpg"
"899049261790375938","2017-08-19 23:23:42","Looking out to Inisheer, Inishmaan, and Inishmore. https://t.co/Oc8XDelt7p","http://pbs.twimg.com/media/DHoQdztXYAAYJdU.jpg"
"899048915252559872","2017-08-19 23:22:19","Heading around The Burren coastline near Black Head. https://t.co/XfaqqE9DJd","http://pbs.twimg.com/media/DHoQKgHXsAA0tx2.jpg"
"899048754501832704","2017-08-19 23:21:41","The Burren coastline https://t.co/uL0fzoPmKp","http://pbs.twimg.com/media/DHoP839W0AES_vt.jpg"
"899048704023375872","2017-08-19 23:21:29","The Burren https://t.co/oiacVBH1vl","http://pbs.twimg.com/media/DHoP15yWAAAz3-i.jpg"
"899048230285082625","2017-08-19 23:19:36","Galway https://t.co/Pm14vE1cN9","http://pbs.twimg.com/media/DHoPjvMW0AE5T1V.jpg"
"899048141902815236","2017-08-19 23:19:15","Galway https://t.co/YC6C7rZX06","http://pbs.twimg.com/media/DHoPfQPWAAAeluA.jpg"
"899047839594151936","2017-08-19 23:18:03","@huckle3erry @lippysbbq @CoorsLight Amazing!",""
"899046806629359620","2017-08-19 23:13:56","@Paulod372 And they often have free tea/coffee. Wins all around for me.",""
"899045991256641540","2017-08-19 23:10:42","@Conscious_Bob ?",""
"899043757542129665","2017-08-19 23:01:49","@Conscious_Bob They mean well even if it feels really weird to be told stuff that I know better than everyone (my h… https://t.co/fClUjACNNd",""
"899043045462638592","2017-08-19 22:59:00","@Conscious_Bob New followers don't really do it (people I've met along the way haven't). It has mostly been friends/family.",""
"899042095075340291","2017-08-19 22:55:13","@CPMilnes I finally got my country number up to 3. Haven't done Paris though. :) https://t.co/wfNlV8r53m","http://pbs.twimg.com/media/DHoKAzUWAAUF6PO.jpg"
"899041181136547842","2017-08-19 22:51:35","@Conscious_Bob Saying what?",""
"899041026672918528","2017-08-19 22:50:58","@Paulod372 Not all hostels do. The ones that do tend to let you use the kitchen, common areas and showers for free.",""
"899040701731807232","2017-08-19 22:49:41","I'm not explaining that we'll but it is perhaps cathartic. I'm much cheerier now as a result. So glad to have met Ciri again.",""
"899040224801685504","2017-08-19 22:47:47","We can both moan to each other about the rain (so much rain) and, having shared the experience, feel happy in our moaning because we get it.",""
"899039603100962816","2017-08-19 22:45:19","I've had a great evening catching up with Ciri about her adventures since Ullapool. She won some events at a Highland Games!",""
"899039163466399744","2017-08-19 22:43:34","Then, Ciri (the American I rode with in North Scotland) showed up too! Seeing people again cheered me right up. A big dinner helped too.",""
"899038556672348160","2017-08-19 22:41:09","Arrived at about 7.30 not feeling the happiest camper. It turned out the French lady from Westport was staying at the same hostel! 🙂",""
"899038024826335232","2017-08-19 22:39:03","My plan was to camp at a hostel in Doolin. Camping at hostels has proved better than campsites in Ireland. Cheaper and better facilities.",""
"899037512697556992","2017-08-19 22:37:00","After yesterday, a very late start, bad traffic, and so much wind, I was having a really hard day. Just slowly plugging away at the miles.",""
"899036861611552773","2017-08-19 22:34:25","@Paulod372 Plenty of tea too. ;)",""
"899036658342940672","2017-08-19 22:33:37","Tonight I had two packets of rice (each was two servings) with a huge jar of curry sauce and chicken. Oh and a Swiss roll meant for a family",""
"899036223548915712","2017-08-19 22:31:53","@Conscious_Bob Things that read like instructions (especially along the lines of ""make sure to eat"") can be frustra… https://t.co/gwkZ4CNodT",""
"899035638951022593","2017-08-19 22:29:34","@Conscious_Bob No worries. Sometimes the wording of tweets can sit around in my head for hours during a ride if oth… https://t.co/mmQ3zSkDTm",""
"899034939647299584","2017-08-19 22:26:47","@Paulod372 Lots of cake ;)",""
"899034815667863552","2017-08-19 22:26:17","@NoelAkers It was huge. Today was hard.",""
"899034658792493056","2017-08-19 22:25:40","@StripeyAnne @NoelAkers No because, by the time I had realised, I was miles along in wind and monsoon-like rain so… https://t.co/oqDqTSKbMd",""
"898883981357203461","2017-08-19 12:26:56","This was not a tweet against encouragement. Encouragement is great. I find *those* examples discouraging. https://t.co/CXKz2LQWi3",""
"898864343961317376","2017-08-19 11:08:54","@proogs Perhaps have a think about how different phrases sound to me. ”Take care"" no. ”Keep going” is OK.",""
"898850049232384001","2017-08-19 10:12:06","Did the Knocknacarra #parkrun this morning. https://t.co/HymnBe9dGP","http://pbs.twimg.com/media/DHlbVU1XkAAtzI3.jpg"
"898847557945786369","2017-08-19 10:02:12","@proogs Messages which do encourage me are encouraged. The examples were things that would discourage me.",""
"898846912912207872","2017-08-19 09:59:38","This was welcome support yesterday. Thanks Sarah. https://t.co/SBuoRCXDLZ",""
"898835127840780288","2017-08-19 09:12:48","@proogs I didn't say I didn't want your support. Sorry that's how you interpret that.",""
"898655184494055424","2017-08-18 21:17:46","@jen_gupta It makes up for hours of cold monsoon during this morning's ride.",""
"898652190386028550","2017-08-18 21:05:52","@jen_gupta I had one too. :) https://t.co/5YzRbwO4dQ","http://pbs.twimg.com/media/DHinYDsXgAE8BRZ.jpg"
"898649630510010368","2017-08-18 20:55:42","Pretty flat today but very, very wet and windy. https://t.co/IrDOCfUKDQ https://t.co/vtH6wWs5bE","http://pbs.twimg.com/media/DHilDSBW0AEuaEy.jpg"
"898635189374509056","2017-08-18 19:58:19","More seriously though, can the human eye see UV? My brain interpreted it as a greeny-yellow-ish colour.",""
"898633451494023168","2017-08-18 19:51:25","Slightly freaked out twice today to see colour beyond the purple on different rainbows. Must be octarine. ;) #magic",""
"898632753339523073","2017-08-18 19:48:38","As I arrived in Galway I was greeted with a double rainbow 🌈 🌈 all the way across the sky. https://t.co/5D7WJLCGwo","http://pbs.twimg.com/media/DHiVsneW0AApR63.jpg"
"898632496455311361","2017-08-18 19:47:37","Looking across Galway Bay to Inishmore. #WildAtlanticWay https://t.co/kbnbgWdCve","http://pbs.twimg.com/media/DHiVcAYXUAAWSdq.jpg"
"898632273897172992","2017-08-18 19:46:44","Ireland is more than just shades of green https://t.co/1ZJIPSsU6Q","http://pbs.twimg.com/media/DHiVO6GXsAA6L-h.jpg"
"898631975526842370","2017-08-18 19:45:33","Rainbow near Glencoh. 🌈 #WildAtlanticWay https://t.co/3z2A6huv4B","http://pbs.twimg.com/media/DHiU9D4WsAIBpdZ.jpg"
"898631726276124674","2017-08-18 19:44:33","Today I started seeing gorse. https://t.co/2N2dCnxdwk","http://pbs.twimg.com/media/DHiUtf_WsAAsYin.jpg"
"898631417747222528","2017-08-18 19:43:20","Looking north across Bertraghboy Bay https://t.co/ijAVo6xdof","http://pbs.twimg.com/media/DHiUccwXsAI5OoG.jpg"
"898631183486955520","2017-08-18 19:42:24","Looking west across Bertraghboy Bay. https://t.co/risNhiFZZJ","http://pbs.twimg.com/media/DHiUOGKXoAUbskg.jpg"
"898630926883835904","2017-08-18 19:41:23","Flowers by the roadside https://t.co/zkdG2an2c5","http://pbs.twimg.com/media/DHiT4GdXkAAvd8c.jpg"
"898630555968974848","2017-08-18 19:39:54","Near Roundstone. #WildAtlanticWay https://t.co/1hJEYuBs10","http://pbs.twimg.com/media/DHiTrWdWAAITqLd.jpg"
"898630359872663552","2017-08-18 19:39:08","Early afternoon https://t.co/pGrE08PJj4","http://pbs.twimg.com/media/DHiTfqrXcAA9STY.jpg"
"898629957265444865","2017-08-18 19:37:32","Near Cleggan. https://t.co/4uFzpMCpIZ","http://pbs.twimg.com/media/DHiS5tPW0AAxbzF.jpg"
"898628628975693824","2017-08-18 19:32:15","At 8.30 am it was lovely at Letterfrack. 🌈 https://t.co/OSAL7lxuaP","http://pbs.twimg.com/media/DHiR5-NXgAAc90W.jpg"
"898627980741693440","2017-08-18 19:29:40","179 km (111 miles)!",""
"898581497950744576","2017-08-18 16:24:58","I now know how far i have to go today. 50 km left. 125.6 km done.",""
"898570918947155969","2017-08-18 15:42:56","Huge thanks to the lovely man in the shop in Cil Chiaráin for the Apple tart and coffee.",""
"898558331400466432","2017-08-18 14:52:55","Having cycled thousands of kilometres on little coastal roads now, I perhaps have too much experience.",""
"898555995512819712","2017-08-18 14:43:38","I'm sick of being hassled on tiny, twisty, roads by people who are unsure. It was the same on the North Coast 500 in Scotland.",""
"898555100351913984","2017-08-18 14:40:04","@belatedbunny Unlikely unless they grow legs and a homing instinct.",""
"898554895912927232","2017-08-18 14:39:16","So. Many. Bad. Tourist. Drivers. I'll be glad when I finally get off the Wild Atlantic Way.",""
"898521539867553792","2017-08-18 12:26:43","Well, now I've lost my glasses. Maybe in Clifden. I'd taken them off because I couldn't see in all the rain.",""
"898497914443583488","2017-08-18 10:52:50","I really wish I knew the *actual* road distances between places along the @wildatlanticway.",""
"898497378914893824","2017-08-18 10:50:43","47 km was what the coast road turned out to be. The main road sign had said 9 km.",""
"898496917491077120","2017-08-18 10:48:53","(I shall try to ignore any comments that aren't helping me achieve the target today. If I even get many chances to check.)",""
"898496245467160577","2017-08-18 10:46:12","(No need to tell me to ""take care"", ""don't do too much"", ""have a rest"", ""you don't have to"" etc. Thanks)",""
"898495876615852032","2017-08-18 10:44:44","Done 47 km in wind and driving rain. Probably another 140 km to go. Soaked through. Not fun.",""
"898294449914040320","2017-08-17 21:24:21","My estimate is that I have 150+ km to ride tomorrow. In rain. Hills unknown.",""
"898285081072214024","2017-08-17 20:47:07","@zemogle I had been looking forward to seeing my dad in Oban and sister on the west coast of Ireland. :(",""
"898283774072430592","2017-08-17 20:41:55","@zemogle @chrisenorth @astrofairy So I'm half expecting everyone to bail on me.",""
"898283568941723648","2017-08-17 20:41:06","@zemogle @chrisenorth @astrofairy I know you did but so far I've had people who had planned to meet me along the wa… https://t.co/SOqQQeUN1R",""
"898282520927551488","2017-08-17 20:36:56","@chrisenorth I guess @zemogle and @astrofairy are away then too.",""
"898282320498630657","2017-08-17 20:36:09","@chrisenorth I'm not going to be there by then. No chance on this fractal coastline.",""
"898280144762175493","2017-08-17 20:27:30","@chrisenorth If only I knew how far I had to go.",""
"898279110061039616","2017-08-17 20:23:23","@chrisenorth The end of August.",""
"898276838442663936","2017-08-17 20:14:22","The only positive is that by the afternoon I should be cycling east along Galway Bay so the wind should be behind me for once.",""
"898276420094484480","2017-08-17 20:12:42","Forecast seems to be rain through the night and rain through the day tomorrow.  Wind increasing to 34 kmph!",""
"898272997437526017","2017-08-17 19:59:06","@StripeyAnne @CPMilnes @NoelAkers If I do a mammoth day tomorrow I should make the Knocknacarra parkrun. Need to be… https://t.co/qIQLm60Nkh",""
"898272698673098758","2017-08-17 19:57:55","@Sheena93930558 Not yet but I've had a break from them at lunchtime.",""
"898272487422775297","2017-08-17 19:57:04","@alistair_lamont Hopefully I'll have a rest day on Sunday or Monday.",""
"898270615462965248","2017-08-17 19:49:38","I'm staying coast-y.",""
"898270316295737345","2017-08-17 19:48:27","Day 62 https://t.co/Vz9MsyGrIj https://t.co/b4NGSESegH","http://pbs.twimg.com/media/DHdMDmbXsAICp9Q.jpg"
"898253963576750080","2017-08-17 18:43:28","The result of that choice (to get dry) is that I have a big cycle tomorrow.",""
"898253675600031744","2017-08-17 18:42:19","(like the kitchen, the common room etc)",""
"898253433249054721","2017-08-17 18:41:21","I only got 102 km. Opted to camp at a hostel in Letterfrack rather than press on to a campsite. Hostels tend to let you use the facilities.",""
"898252913092558851","2017-08-17 18:39:17","Looking north towards Tully Cross. https://t.co/l63F1S3YKk","http://pbs.twimg.com/media/DHc8PLkXgAEhWZm.jpg"
"898252726693318656","2017-08-17 18:38:33","Heading to Letterfrack. https://t.co/asZi1rec4E","http://pbs.twimg.com/media/DHc8DynXgAEvp_6.jpg"
"898252474020052992","2017-08-17 18:37:33","Rain doesn't really come out in photos. It was raining. https://t.co/uNXWiFFIN8","http://pbs.twimg.com/media/DHc71WlWAAAnHxg.jpg"
"898252256415547392","2017-08-17 18:36:41","A brief break in the rain to fool me. https://t.co/N2R18Yzipt","http://pbs.twimg.com/media/DHc7owTXoAEysDx.jpg"
"898210832223522817","2017-08-17 15:52:05","Rainbow road 🌈 https://t.co/TrdoL0EHre","http://pbs.twimg.com/media/DHcV71eW0AA5GM_.jpg"
"898210684718247936","2017-08-17 15:51:29","Killary Harbour.  #WildAtlanticWay https://t.co/xWygYJUyEE","http://pbs.twimg.com/media/DHcVzwTXoAAgw4j.jpg"
"898210569140015104","2017-08-17 15:51:02","Aasleagh Falls. https://t.co/LFtmnozCua","http://pbs.twimg.com/media/DHcVr4zXgAIRL2U.jpg"
"898210378034933762","2017-08-17 15:50:16","Doolough Valley. #WildAtlanticWay https://t.co/F4wiseeIeF","http://pbs.twimg.com/media/DHcVfwSXcAA7dgM.jpg"
"898210120345190400","2017-08-17 15:49:15","Approaching Doolough Valley. #WildAtlanticWay https://t.co/1eiX78ntIm","http://pbs.twimg.com/media/DHcVQ8XXUAABqXW.jpg"
"898209935292542976","2017-08-17 15:48:31","Flowers by the roadside https://t.co/jfewyCJdQj","http://pbs.twimg.com/media/DHcVGE-XgAAfHQs.jpg"
"898209839402405890","2017-08-17 15:48:08","🚲 🐑 https://t.co/ubuTKgwSJi","http://pbs.twimg.com/media/DHcVAUwXgAEQDw9.jpg"
"898209668094468096","2017-08-17 15:47:27","Cross Strand https://t.co/R11CKG7czX","http://pbs.twimg.com/media/DHcU6BIXsAAUqjt.jpg"
"898209631780175872","2017-08-17 15:47:18","Road to Cross Strand https://t.co/BS8Rxuwg0U","http://pbs.twimg.com/media/DHcU0dDWsAQ42hP.jpg"
"898209495268110338","2017-08-17 15:46:46","Thanks to Neil at Books@One in Louisburgh for the tea and conversation. https://t.co/i1i1PVzBTd","http://pbs.twimg.com/media/DHcUsbnXUAkdJQ-.jpg"
"898209031164178432","2017-08-17 15:44:55","Clew Bay https://t.co/k4Rfl7eBFA","http://pbs.twimg.com/media/DHcUTWQXgAADH3R.jpg"
"898208964088922112","2017-08-17 15:44:39","Croagh Patrick. #WildAtlanticWay https://t.co/9c1JYkv5za","http://pbs.twimg.com/media/DHcUNjnXYAEoXMM.jpg"
"898208777014579201","2017-08-17 15:43:55","Clew Bay https://t.co/sO7UZwC3Pg","http://pbs.twimg.com/media/DHcUCH6XgAEE66l.jpg"
"898208714913701889","2017-08-17 15:43:40","Brambles https://t.co/pgwuFZmDPF","http://pbs.twimg.com/media/DHcT5eAXgAAYAgd.jpg"
"898208574417113088","2017-08-17 15:43:06","Heading towards Croagh Patrick https://t.co/Q6e1qYuWTn","http://pbs.twimg.com/media/DHcT1zeXcAEwrbJ.jpg"
"898208396570222594","2017-08-17 15:42:24","Westport in the morning sun. https://t.co/s0v29KiZZR","http://pbs.twimg.com/media/DHcTtyUXoAA_ihH.jpg"
"898092919915257856","2017-08-17 08:03:32","Current progress 🚲 https://t.co/C9uxrSQS0y","http://pbs.twimg.com/media/DHaqu48XYAEHgbT.jpg"
"897948708331032576","2017-08-16 22:30:29","@Paulod372 I got overtaken by them twice as they all had stopped in a long lay-by.",""
"897948507251908609","2017-08-16 22:29:41","Cyclists may be uneven. https://t.co/N2BXWPlQfK","http://pbs.twimg.com/media/DHYnXFxW0AAHc1l.jpg"
"897947829808836609","2017-08-16 22:27:00","The Great Western Greenway - cycle route to Westport. https://t.co/PwbcXV6DKe","http://pbs.twimg.com/media/DHYmw3sXkAQE_KM.jpg"
"897947503500206080","2017-08-16 22:25:42","Mallaranny. https://t.co/vJ8ntswbJv","http://pbs.twimg.com/media/DHYmePcXkAEbq8d.jpg"
"897947320544657409","2017-08-16 22:24:58","Looking west towards Achill Island. #WildAtlanticWay https://t.co/gGjCcTSZ56","http://pbs.twimg.com/media/DHYmTG8XsAEjRRL.jpg"
"897945174008971264","2017-08-16 22:16:27","A herd of majestic Italian campervans roaming the roads near Claggan. #WildAtlanticWay https://t.co/ZCbU3D9vS5","http://pbs.twimg.com/media/DHYkWdxXUAAXBQ1.jpg"
"897897100540882944","2017-08-16 19:05:25","It also turns out the campsite website had told me the wrong price. It should have been €12.",""
"897896721354600448","2017-08-16 19:03:55","Feels a bit awkward to book online at the reception but that money can go on food. Plus I get a (hopefully) quieter dorm.",""
"897896442358112256","2017-08-16 19:02:48","So, it turned out I could book a smaller dorm room in the hostel online for €18. Saving €4.50 on the price the person in the reception said.",""
"897896060894552064","2017-08-16 19:01:17","@Paulod372 Before I'd seen this tweet I had already paid for the hostel thinking it was cheaper and worrying it was filling up.",""
"897891710604365824","2017-08-16 18:44:00","@Paulod372 Ah. That is better than what their website told me after answering questions about number of people etc.",""
"897887199642963973","2017-08-16 18:26:04","If only the wind hadn't been against me I would have got to the hostel with €12 camping. :(",""
"897886757731094529","2017-08-16 18:24:19","The hostel is €22.50!",""
"897886440033538048","2017-08-16 18:23:03","@Paulod372 Yep.",""
"897884452512313345","2017-08-16 18:15:10","The campsite in Westport wants €27 to pitch a one person tent! No way.",""
"897831346760032257","2017-08-16 14:44:08","@StripeyAnne @CPMilnes @NoelAkers If I'm lucky it'll be one near Galway. I think they have two though. Not sure. De… https://t.co/nJUknJYwzN",""
"897829303794192385","2017-08-16 14:36:01","I'm no Mark Beaumont but this was a long day 60 for me yesterday https://t.co/LQmjoHpXPE https://t.co/vynplI98qi","http://pbs.twimg.com/media/DHW6-CqXkAE8pL3.jpg"
"897824089670373378","2017-08-16 14:15:18","@WeAreCyclingUK It's s also why I'm doing my trip (Europe along the Atlantic coast) now rather than in a year or two.",""
"897822845245566976","2017-08-16 14:10:21","@Paulod372 It is mostly against me. Tough day.",""
"897822783039844352","2017-08-16 14:10:06","More purples and dark greens. https://t.co/ZqOAhAxjMJ","http://pbs.twimg.com/media/DHW1CBtXsAEsXUa.jpg"
"897822616920231936","2017-08-16 14:09:27","Peat, heather and a distant hill. https://t.co/MvSwWUbs8F","http://pbs.twimg.com/media/DHW03_EXkAE2vWz.jpg"
"897822308768808962","2017-08-16 14:08:13","But with flashes of orange. https://t.co/JhSzFAqhIH","http://pbs.twimg.com/media/DHW0k3qWAAMrR0e.jpg"
"897822076802826240","2017-08-16 14:07:18","It may be raining and strong head wind but at least it is relatively flat. Purples and earthy colours today. https://t.co/1e3pJ5Ucb2","http://pbs.twimg.com/media/DHW0Y3GXcAEmLN_.jpg"
"897821552825249792","2017-08-16 14:05:13","Strong wind 💨 🍃 but a break in the light rain gave this view. #WildAtlanticWay indeed. https://t.co/UL1TW7DDKO","http://pbs.twimg.com/media/DHWz5v7XcAE3rm5.jpg"
"897821239003295744","2017-08-16 14:03:58","Colours in the wind and rain this morning. https://t.co/aI2Tg41Unh","http://pbs.twimg.com/media/DHWzmu6WsAExQQg.jpg"
"897820621949861888","2017-08-16 14:01:31","@Schafernaker Although the forecast says light cloud, I think the light cloud may be at sea level as I'm getting wet through on my 🚲 ;)",""
"897818179250139136","2017-08-16 13:51:49","Recalculating how far I'll get today as there's a bit of a strong head wind 💨 🍃 https://t.co/e33Ych2GQd","http://pbs.twimg.com/media/DHWw3FbW0AEa3Fc.jpg"
"897817249914003456","2017-08-16 13:48:07","@alistair_lamont Unfortunately not. There is rain and lots of wind today too.",""
"897538976877301762","2017-08-15 19:22:22","I am now camping ⛺ at a youth hostel (€8!). Have had a shower. Just eaten a starter of 3 fried egg 🍳 sandwiches. Next is curry and rice.",""
"897538410583396354","2017-08-15 19:20:07","Evening near Glenamoy. https://t.co/vqOhBsFUaY","http://pbs.twimg.com/media/DHSyXAdW0AEiruF.jpg"
"897538082995671040","2017-08-15 19:18:49","Heading west in Mayo. #WildAtlanticWay https://t.co/pEXPLOrazW","http://pbs.twimg.com/media/DHSyGWeWsAAyWtS.jpg"
"897537819203092480","2017-08-15 19:17:46","Panorama from Céide. #WildAtlanticWay https://t.co/apM6ZFbive","http://pbs.twimg.com/media/DHSx30gXsAAacNx.jpg"
"897537706783322113","2017-08-15 19:17:19","Having worked on @Planck 🛰, I really wanted to alter this to 13,800. 🔭 https://t.co/gT9E4ZFFkd","http://pbs.twimg.com/media/DHSxtFeXUAAFIzj.jpg"
"897536966266433536","2017-08-15 19:14:22","Looking north across Donegal Bay. #WildAtlanticWay https://t.co/fTc1EGniK9","http://pbs.twimg.com/media/DHSxFnSWAAAF3pk.jpg"
"897536662527508481","2017-08-15 19:13:10","Near Ballycastle (second of my trip) https://t.co/FmLuAsBkaf","http://pbs.twimg.com/media/DHSwwZuXkAAVm3k.jpg"
"897536397686562816","2017-08-15 19:12:07","Cows and the Atlantic https://t.co/O150bvxsBS","http://pbs.twimg.com/media/DHSwhFuXYAEyzwP.jpg"
"897536130849136641","2017-08-15 19:11:03","Looking towards Downpatrick Head. #WildAtlanticWay https://t.co/gvDMxYixhi","http://pbs.twimg.com/media/DHSwUBzXcAAcKgN.jpg"
"897478608255668224","2017-08-15 15:22:29","Right. Another 50 km to go today.",""
"897477136893739008","2017-08-15 15:16:38","@thomasforth I often exist in ""negligible"" or ""other"" so that makes sense.",""
"897475884910882818","2017-08-15 15:11:39","@thomasforth (I guess by bike is included in walking)",""
"897473957577805824","2017-08-15 15:04:00","Because Oggy had noted that mine was slightly bent. I panicked and now have two spares now.",""
"897473631776899072","2017-08-15 15:02:42","In the bike shop in Ballina I finally found a suitable ""hanger"" (the bit that holds the derailleur to the frame) which Oggy had said to get.",""
"897473312493797376","2017-08-15 15:01:26","Heading for Ballina. https://t.co/wD7A03sUVK","http://pbs.twimg.com/media/DHR3M1nWAAAyXON.jpg"
"897473210484174849","2017-08-15 15:01:02","Framed water tower. https://t.co/fQI9JCOCnD","http://pbs.twimg.com/media/DHR3GTjXsAAS2gL.jpg"
"897473062781714432","2017-08-15 15:00:27","Rain heading my way. It went slightly to my left as I went slightly to the right so we missed each other. https://t.co/aZFhncIIkd","http://pbs.twimg.com/media/DHR2-bYWsAQ_FTn.jpg"
"897472709340401666","2017-08-15 14:59:02","The Ox mountains (Slieve Gamph) https://t.co/yaw7Pyjc6N","http://pbs.twimg.com/media/DHR2qI1XoAAqELp.jpg"
"897472501063831555","2017-08-15 14:58:13","Strandhill to the north. #WildAtlanticWay https://t.co/lY5kxLeOUP","http://pbs.twimg.com/media/DHR2dZrXkAATyEw.jpg"
"897472233144188929","2017-08-15 14:57:09","It was nice to bump into Arie (who I met at the top of the Gap of Mamore) again this morning.",""
"897472006010146816","2017-08-15 14:56:15","Hills south of Sligo https://t.co/yRWz09AkEs","http://pbs.twimg.com/media/DHR2ALMW0AAS4ro.jpg"
"897467927250829313","2017-08-15 14:40:02","@tiger_tea @thomasforth Tom won. Pointy-topped.",""
"897219440999362560","2017-08-14 22:12:38","@StripeyAnne @NoelAkers @CPMilnes I've been noting where parkruns are so I can try to get to one this Saturday. https://t.co/2UGD5S9bQw","http://pbs.twimg.com/media/DHOQUa5XYAAxKyF.jpg"
"897213172460945411","2017-08-14 21:47:44","@Sheena93930558 I'm staying at a hostel tonight. The owner told me to lock the bike up.",""
"897201109340762112","2017-08-14 20:59:48","Today was 114.2 km to Sligo 🚲 https://t.co/i0PH2BwGzF",""
"897193849008816128","2017-08-14 20:30:57","I've had to lock my bike up in the first time since... not sure. Had to dig out my bike lock key.",""
"897188018171387904","2017-08-14 20:07:47","Mountains north of Sligo. #WildAtlanticWay https://t.co/Vm6P4uELjb","http://pbs.twimg.com/media/DHNzuy6W0AAcHNQ.jpg"
"897187838562906117","2017-08-14 20:07:04","St Columba's church where Yeats' grave is. https://t.co/RTSQBwoxSA","http://pbs.twimg.com/media/DHNzkPgXcAAZQn7.jpg"
"897187431283380224","2017-08-14 20:05:27","Just a bit further along. I love the different greens and blues. https://t.co/b9DO3PafJ3","http://pbs.twimg.com/media/DHNzMyZWsAAccIj.jpg"
"897187001518223360","2017-08-14 20:03:44","Mullaghmore with the north side of Donegal Bay behind. #WildAtlanticWay https://t.co/gcGY3NOxeP","http://pbs.twimg.com/media/DHNyz7FXsAA3r77.jpg"
"897186414638583810","2017-08-14 20:01:24","Wobbly panorama of Donegal Bay. https://t.co/ohIDLPGL2C","http://pbs.twimg.com/media/DHNySBwXYAEEL2Z.jpg"
"897186149621522433","2017-08-14 20:00:21","I sat in the wishing chair. https://t.co/bxkHBa1LmI","http://pbs.twimg.com/media/DHNyB9TXYAMm6LA.jpg"
"897185494186029056","2017-08-14 19:57:45","The fairy bridge at Tullan Strand. https://t.co/7GygcxPY4Y","http://pbs.twimg.com/media/DHNxbmfW0AEjTgS.jpg"
"897184960569905152","2017-08-14 19:55:38","Tullan Strand. #WildAtlanticWay https://t.co/MnnSn4IKmu","http://pbs.twimg.com/media/DHNw8-PXsAQYNx_.jpg"
"897184689617817601","2017-08-14 19:54:33","Nice little main street. https://t.co/0Z04OmPKPO","http://pbs.twimg.com/media/DHNwtEDXsAIpEwe.jpg"
"897184363955326977","2017-08-14 19:53:15","The cycle route was closed due to a huge herd of cows 🐮 🐮 🐮 🐮 🐮 so I went back to the main road (which was well gra… https://t.co/nAxhN3loUa",""
"897183811787776000","2017-08-14 19:51:04","@alistair_lamont Perhaps. Maybe I get the rain because Bertus (who I met yesterday) gets all the sunshine.",""
"897085836650569728","2017-08-14 13:21:45","Having an all-day-breakfast in Donegal city. Will head for Sligo this evening. 🚲",""
"897085200869535744","2017-08-14 13:19:13","I've loved getting badly-targetted advertising, on Twitter, based purely on the fact I'm in a country. Out of my normal advertising bubble.",""
"897083190824886273","2017-08-14 13:11:14","Looking across Donegal Bay. #WildAtlanticWay https://t.co/AMqqMfmsTV","http://pbs.twimg.com/media/DHMUZVFXcAAXYRw.jpg"
"897083018975858688","2017-08-14 13:10:33","Cionn Mhucrois in the rain. https://t.co/C3Q8v0Ipqm","http://pbs.twimg.com/media/DHMUPcHW0AAkilj.jpg"
"896827518082306048","2017-08-13 20:15:17","@Jonny75boy It is a Trek.",""
"896817361797476352","2017-08-13 19:34:55","Not sure why it took all the way to Tobermory to realise I could make myself a little awning with my bike and strin… https://t.co/F7Y34HIuvk",""
"896815678602313729","2017-08-13 19:28:14","@Sheena93930558 You've been brilliant. Thanks again.",""
"896812727716458496","2017-08-13 19:16:30","For those new to my route, this is where I've been 🚲 https://t.co/avtYH7e156 https://t.co/1fKdhEdCUa","http://pbs.twimg.com/media/DHIeZ7BXYAAgffU.jpg"
"896809854928596994","2017-08-13 19:05:05","@OrsolaDeMarco Nice coincidence. I also did 133.3 km yesterday. https://t.co/iTAg8BTRyY","http://pbs.twimg.com/media/DHIbymuXkAIuNkg.jpg"
"896807270436282371","2017-08-13 18:54:49","Those lovely people are my support team. They keep me going with encouragement even though we've just met. Thanks everyone!",""
"896806877216034816","2017-08-13 18:53:16","I don't have a support team like the Tour de France but I'm thankful for all the people I meet along the way who offer ☕, 🍰 or conversation.",""
"896805192259260416","2017-08-13 18:46:34","RT @MrMarkBeaumont: Day 43 and the end of Australia. 20 hours, 20 minutes after setting out this morning in -2 degrees celcius https://t.co…",""
"896804586455003136","2017-08-13 18:44:09","Umm, I time shifted myself by a day in those last two tweets. I'm tired. This was yesterday https://t.co/WGqQty3bCm",""
"896803774026612736","2017-08-13 18:40:56","Here's a write-up of yesterday https://t.co/gLzNjiClLy",""
